mRNA levels of 464 genes that differentially expressed during RGC ageing ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two sided p value and adjusted p value (q value) were given by the exact test of the edgeR Bioconductor package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gene selection criteria for Fig. 4c, 4d and 9i: genes significantly changed during ageing (q < 0.05, absolute log2 fold-change > 1), not low expressed (log2(CPM) > - 2) or altered by mock AAV infection (Old vs Old (-OSK), q > 0.1).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gene,length,5 mo_rep1,5 mo_rep2,5 mo_rep3,5 mo_rep4,5 mo_rep5,12 mo_rep1,12 mo_rep2,12 mo_rep3,12 mo_rep4,12 mo_rep5,12 mo_rep6,12 mo (-OSK)_rep1,12 mo (-OSK)_rep2,12 mo (-OSK)_rep3,12 mo (-OSK)_rep4,12 mo (-OSK)_rep5,12 mo (+OSK)_rep1,12 mo (+OSK)_rep2,12 mo (+OSK)_rep3,12 mo(+OSK)_rep4,,logCPM,AAV effect,logFC (12 mo (-OSK)/12 mo),PValue,QValue, Ageing,logFC (12m/5m),PValue,QValue,OSK,logFC (12 mo (+OSK)/12 mo (-OSK)),PValue,QValue
Ffar4,8667,0.089542213,0.188269718,0.361895332,0,0.370341375,1.672040915,1.653776002,0.587276352,0.76085467,1.240055314,1.973214792,0.623118123,0.693145039,0,1.14169541,0.749296161,0.54475145,0.457543505,0.784188947,0.771070539,,0.167579796,,-1.113675364,0.039933315,0.172544471,,2.619290619,8.16E-06,0.000673666,,0.085018243,0.891007183,1
Pkhd1l1,10812,0.067678378,0.071149621,0.031911843,0.024851714,0.125961221,0.010316513,0.009999742,0.035510322,0.025878335,0,0.004588948,0.00495757,0.04490549,0.039521977,0.018657809,0.012311693,0.061760637,0.05928403,0.34151431,0.129228578,,0.164825013,,0.642532801,0.359549481,0.89440499,,-2.191197309,0.000644591,0.019709831,,2.680849877,7.01E-05,0.000716482
Gm11368,373,2.677885603,4.417753573,2.844503253,2.741972394,3.97584878,1.648507616,0.608719915,1.080819927,1.837857574,0.65205442,1.885582821,0.90535493,1.670507186,0.827008726,0.780840011,0.599565316,1.018222307,1.052575452,0.343623024,0.848359254,,0.126079245,,-0.519602606,0.190717736,0.585961732,,-1.399610332,7.00E-05,0.003677765,,-0.084703439,0.946190886,1
Gja5,4766,0.211045979,0.211159594,0.375011361,0.1603381,0.210693692,0.099840002,0.104838922,0.095460514,0.120583415,0.138218288,0.074017348,0.111948256,0.144860455,0.143430523,0.112852791,0.198581229,0.365261251,0.143433098,0.273146217,0.155307486,,0.12516352,,0.336429649,0.356392844,0.889471289,,-1.192085763,0.00038378,0.013357711,,0.829797119,0.0194268,0.078945945
Ggt1,17090,0.14711069,0.015465604,0.123867722,0.033762193,0.304220619,0.280309123,0.353212809,0.546747225,0.500009331,0.392910101,0.349120582,0.21552278,0.379593941,0.2818852,0.354864845,0.307758406,0.265698088,0.335583642,0.214726613,0.371780369,,0.106302037,,-0.482257554,0.19741407,0.600708695,,1.599671981,5.20E-05,0.002948295,,0.078655866,0.871183648,1
Ccdc162,2092,0.077915863,0.134508439,0.116018029,0.118584861,0.186568956,0.075012997,0.009088713,0.04841272,0.047041368,0.019471469,0.045879577,0.049565008,0.054419154,0.049391813,0.148382366,0.076092229,0.168401761,0.085314662,0.236007046,0.165819076,,0.095571585,,0.794406457,0.059714124,0.240127841,,-1.661359597,4.74E-05,0.002752302,,1.204456046,0.003921249,0.0218206
Smagp,1487,0.428444812,0.396369484,0.14430082,0.157326285,0.177202277,0.751061872,0.664695953,0.749338952,0.218433892,1.220597772,0.581015957,0.40799721,0.758076659,1.094615685,0.590575716,0.810580363,0.847127575,1.063360036,1.000590815,1.187039188,,0.082372929,,-0.0309933,0.948367428,1,,1.358077526,0.000658087,0.019988572,,0.613359402,0.110209663,0.293607943
Gm14387,3238,1.037774645,0.795789988,1.356975417,0.81258452,0.883683178,0.232636111,0.112746481,0.693986323,0.466842654,0.289854848,0.310440643,0.089434088,0.292532745,0.356486309,0.33658505,0.0888407,0.301750552,0.15596556,0.229123819,0.388545161,,0.072248914,,-0.674816556,0.111269664,0.392865539,,-1.525890483,9.68E-05,0.004685184,,0.327951622,0.534152915,0.877376128
D330050G23Rik,11726,0.287643774,0.294837178,0.435954738,0.247555547,0.092943584,0.472723379,0.45820829,0.683876495,0.779074621,0.576189318,0.694821146,0.51359236,0.377734672,0.452744126,0.483226011,0.510184717,0.082028889,0.078739522,0.427349744,0.201927142,,0.049383039,,-0.477886202,0.165892966,0.529638155,,1.117296484,0.001998002,0.043964778,,-1.164883072,0.005819958,0.030185782
1700080N15Rik,904,0.171260943,0.216053959,0.461447427,0.471656685,0.413189745,0.652651479,0.980548062,0.936034323,0.618473573,0.98258815,0.551588391,0.815437426,0.852254101,1.250135436,1.150836556,0.903491727,0.390715076,0.250031575,0.499953909,0.416783135,,0.049013191,,0.240449023,0.415792402,0.983199442,,1.139916833,0.00033989,0.012190456,,-1.235251831,0.000280436,0.00237303
Gm48314,734,0.732814259,0.269640179,0.339367711,0.441478578,0.931363262,0.157086706,0.033836293,0.280366031,0.097294395,0.181225421,0.248443187,0.083875069,0.337661016,0.451342709,0.094699107,0.083318565,0.278640665,0.417917416,0.916829887,0.394403003,,0.033558992,,0.225651463,0.675063713,1,,-1.736118545,0.00052841,0.016991707,,1.357747174,0.013578986,0.059447408
Gm48383,1335,1.392713194,1.27380689,1.301663081,0.863002136,1.728054174,0.875726777,0.540169234,0.411044548,0.532534917,0.537293385,0.35412463,0.114771264,0.616055636,0.991208551,0.575921964,0.228019532,0.476600821,0.571861351,1.306826114,0.703937185,,0.030914937,,-0.20842309,0.631813458,1,,-1.311645623,0.000484081,0.015936648,,0.701239738,0.107443111,0.288045791
Gm2093,6792,0.486235042,0.284262713,0.515259512,0.359271482,0.282036068,0.13558344,0.026284063,0.280013898,0.211619448,0.056310429,0.132681239,0.117277613,0.15737723,0.298662178,0.122603921,0.284776521,0.378784563,0.181797632,0.326422382,0.479539738,,-0.000815808,,0.389431298,0.38649854,0.936304859,,-1.50715877,0.000324432,0.01176564,,0.916195434,0.044004407,0.148012392
Gm45516,1637,0,0.025228682,0.090928149,0.137688714,0.031016754,0.171473174,0.155127511,0.380367462,0.114701298,0.320472586,0.233906854,0.241709416,0.243266111,0.777336426,0.361801766,0.458383598,0.079841844,0.120434566,0.225179077,0.22462101,,-0.009414753,,0.749937472,0.090126865,0.333380845,,1.980197231,0.000169399,0.00719471,,-1.232967063,0.015598296,0.066284674
Gm36356,119,0.055093826,0.254846256,0.167001107,0.151729698,0.113932426,0.923801369,0.630875235,0.457698996,0.140442344,0.392392433,0.541669158,0.585180552,0.487406337,0.241297551,0.740437222,0.641432195,0.167588226,0.382061314,0.34464167,0.474426801,,-0.016144091,,-0.018426574,0.99294391,1,,1.756123156,0.000163172,0.007000068,,-0.543355544,0.249166187,0.528253298
Gm49089,958,0.215844186,0.145225533,0.145393255,0.118887998,0.193422444,0.493531186,0.287026313,0.358630631,0.330131333,0.546594827,0.380519467,0.268786981,0.302343719,0.378138007,0.357028017,0.314121883,0.213385198,0.40965686,0.396065148,0.226275136,,-0.037878204,,-0.394754318,0.184420625,0.571771662,,1.218049973,8.59E-05,0.004265854,,0.062868777,0.882108026,1
Vmn2r76,1495,0.004732839,0.019902352,0.038256648,0.008689568,0.107661113,0,0,0,0,0,0.001604556,0,0.001744612,0,0,0.003443893,0.082780908,0.039730693,0.24277305,0.106319143,,-0.058793141,,1.191923479,0.531730353,1,,-6.118383588,9.10E-10,4.13E-07,,6.623957589,2.16E-11,1.09E-09
Gm42303,1078,0.178701768,0.36070547,0.541683077,0.344504224,0.62823508,1.266673801,1.544626786,0.937634381,0.637752286,1.527312084,1.272275968,0.628331797,0.909044062,0.547869184,0.775925633,1.170305375,0.326152471,0.195671078,0.491865521,0.481725675,,-0.067303323,,-0.665283745,0.044673968,0.189524504,,1.493675929,2.75E-05,0.001796559,,-1.000840759,0.015247346,0.065088197
CT573017.2,107,0.183770815,0.042151958,0.050640767,0.161034735,0.034548426,0.267396761,0.148106444,0.679344766,0.234229551,0.416456451,0.662678528,0.422203572,0.591196819,1.317062383,0.362697959,0.200583702,0.304912817,0.292685783,0.271720284,0.168883052,,-0.098229306,,0.41245373,0.3859308,0.935432568,,2.025563435,0.000287274,0.010720179,,-1.002592803,0.073797123,0.218571399
Mgam,420,0.129714817,0.078790358,0.043688134,0.105848199,0.347726894,0.010985,0.015971555,0.006301885,0.030616883,0.011405708,0.019545206,0.04750929,0.04250246,0,0.024833492,0.005243786,0.054802159,0.084167339,0.492872432,0.339958635,,-0.127882108,,0.504982183,0.509354384,1,,-3.124089551,5.20E-06,0.000463647,,3.342613641,5.20E-06,7.27E-05
Asb15,942,0.083688219,0.258076462,0.263072235,0.435349853,0.615341506,0.031892409,0.154565722,0.024394757,0.035555617,0.066227675,0.009457498,0.122606438,0.09254705,0.111996512,0.16342282,0.192838844,0.106070266,0.193451993,0.360643711,0.29244187,,-0.140441619,,1.221415231,0.025446343,0.118737441,,-2.610397902,7.38E-07,9.64E-05,,0.889406876,0.098136924,0.269556971
Zeb2os,1066,0.168105381,0.106036533,0.106158995,0.115741548,0.217273143,0.312305212,0.302715802,0.744217842,0.267828491,0.399096625,0.256464531,0.369421207,0.441512989,0.736260669,0.760329138,0.642197724,0.527334459,0.667248207,0.552084781,0.519247021,,-0.144632817,,0.545151211,0.111169158,0.39260595,,1.325362228,0.000745743,0.021686884,,0.073384547,0.851159636,1
Mansc1,1079,0,0.133215088,0.088912626,0.145407627,0.145580321,0.301810107,0.468068723,0.207771255,0.20188587,0.292477693,0.340099745,0.483446577,0.544947363,0.308324649,0.564029636,0.672334528,0.521967496,0.385412729,0.484413013,0.513962367,,-0.153865455,,0.660859673,0.041511396,0.178235872,,1.554036899,0.000240077,0.009343236,,0.00064153,1,1
Gm36948,577,0.296203546,0.471155551,0.364347349,0.336940864,0.386166711,0.206126915,0.128441402,0.135144099,0.213388453,0.122297857,0.144081937,0.141505275,0.156658281,0.197415136,0.093197104,0.02811328,0.337879696,0.239722681,0.402807249,0.448418802,,-0.177299862,,-0.451864825,0.261348782,0.726871067,,-1.256812142,8.63E-05,0.004274923,,1.633944022,8.50E-06,0.00011262
Wnt11,1498,0.070755015,0.178521743,0.010213024,0.069593208,0.062708275,0.138670691,0.268825546,0.357987311,0.115948955,0.467940069,0.205609708,0.277657497,0.21237874,0.132809892,0.240341618,0.297880484,0.161420639,0.320963,0.113814225,0.124885372,,-0.178946051,,-0.238242879,0.621089787,1,,1.689045747,0.00074284,0.021658281,,-0.220569158,0.705158162,1
Kbtbd12,3350,0.04011789,0.016870219,0.031527445,0.01227618,0.046090348,0.066249587,0.133370397,0.06431806,0.02840735,0.142864977,0.167745829,0.25958623,0.118305536,0.097614775,0.110598382,0.145960696,0.116948659,0.014642479,0.04461495,0.025033713,,-0.178971441,,0.452482843,0.340929794,0.865635699,,1.697578331,0.001441454,0.034865164,,-1.426263696,0.012854263,0.056850297
Neurod6,538,0.408437436,0.220827244,1.414926587,0.669551399,0.663643131,0.222356841,0.387952774,0.229611396,0.123948534,0.32322186,0,0.341929397,0.365639765,0.255550942,0.321712688,0.382118313,0.354975247,0.276851822,0.04866661,0.196611293,,-0.186364758,,0.545335766,0.321731176,0.832083606,,-1.687087832,0.001360229,0.033411637,,-0.44930122,0.507216913,0.846790846
Wnt6,536,0.03815348,0,0.269853066,0.052537792,0.256425922,0.52343125,0.972438396,0.575541542,0.607868039,0.56612275,0.679088906,0.356338944,0.189865003,0.480421003,0.276104924,0.562195055,0.130565143,0.125329468,0.358005968,0.14998986,,-0.191382758,,-0.912918518,0.038385267,0.16684567,,2.310136742,1.28E-06,0.000150673,,-0.86515292,0.10970729,0.292621513
Gm26555,9960,0.360956069,0.275977897,0.298400356,0.28617499,0.475011491,0.100040222,0.121210577,0.186521304,0.083648239,0.051935802,0.177997878,0.072111058,0.169342785,0.047906053,0.045231643,0.083571375,0.286972371,0.107790554,0.58844207,0.208856999,,-0.206843198,,-0.612486876,0.232338012,0.67280882,,-1.519338724,0.000283487,0.010614649,,1.890301735,8.86E-05,0.000879163
Trdn,3486,0.147555074,0.146661949,0.013553661,0.043099865,0.517812641,0,0,0.023460912,0.017097264,0,0.022738648,0.029478248,0.009889366,0.029375242,0,0.004880444,0.081607868,0.044063654,0.2964906,0.175779391,,-0.235693912,,0.365196755,0.765582491,1,,-3.989106578,4.53E-06,0.000420588,,3.36155979,0.000297191,0.002499143
Gm45532,5838,0.080860082,0,0.105044619,0.031812939,0.226936396,0.158475318,0.422425557,0.136371409,0.397525547,0.452497848,0.364210334,0.025384952,0.268258619,0.177073742,0.310492736,0.075649574,0.28988828,0.215021974,0.15897311,0.233543801,,-0.244107376,,-1.013809464,0.072032785,0.279313785,,1.78658949,0.002207928,0.047396791,,0.522994707,0.392913436,0.721608711
Dnah14,586,0.056665026,0.051989578,0.057254583,0.035467459,0.114518404,0.020612691,0.02568828,0.02702882,0.009848698,0.009172339,0.028816387,0.019810738,0.005696665,0.025381946,0.02396497,0.008433984,0.038195096,0.016921601,0.219127143,0.127293079,,-0.253600747,,-0.37682857,0.541375913,1,,-1.6577296,0.001806032,0.040995747,,2.625321635,1.20E-05,0.000152578
Gm34354,82,0.005497793,0.048550122,0.02499747,0.034067367,0.176223773,0.006285396,0,0.021634872,0,0,0.030754276,0.036245145,0.024319051,0.024078996,0,0.009001165,0.159919126,0.051168784,0.17195834,0.148203797,,-0.258552766,,0.816351403,0.340474909,0.864837836,,-2.530583428,0.002328342,0.049086777,,2.889264221,0.001419683,0.009409184
Ltc4s,1411,0.453627564,0.364173792,0.250007574,0.283932053,0.4264039,0.660053345,0.319893121,1.027791533,0.788430024,1.713330863,1.384124404,0.906247785,0.684063257,0.587002697,0.511599318,1.305340611,0.846741991,0.632168097,0.773914282,0.694796646,,-0.265242936,,-0.38511445,0.326475316,0.840477867,,1.403804216,0.000710377,0.020966929,,-0.001998074,1,1
2900064F13Rik,227,0.207421695,0.261672495,0.209579762,0.456995399,0,1.138255259,0.597623459,1.686904713,0.264374353,0.984873864,0.632892382,0.455821058,2.064405188,2.316564214,1.072176151,0.860313773,0.236606145,0.317965501,0.311408366,0.139786468,,-0.328905876,,0.513511295,0.285628659,0.769453178,,1.919489583,0.000618104,0.019141861,,-2.266901482,0.000170814,0.001555054
Kif7,339,0.2373328,0.138187754,0.285917852,0.050278472,0.207645017,0.104358701,0.121385209,0.04789488,0,0.04334219,0.037136318,0.100298543,0.060566701,0.209890945,0.217047211,0.059779842,0.166600476,0.239879671,0.296928998,0.287079479,,-0.381811283,,1.001464571,0.051745772,0.21375843,,-1.657945647,0.001103101,0.028824169,,1.049062169,0.047288368,0.156042311
Gm37648,2924,0.114207372,0.102912944,0.52752281,0.359462631,0.354266276,0.149221134,0,0.042802662,0,0.096835042,0.082969895,0.071707784,0.378890441,0.071457215,0,0.071232009,0.521105879,0.696720349,0.796077882,0.769670947,,-0.384259286,,0.824990921,0.273907896,0.749522194,,-2.227804828,0.000881263,0.024397174,,2.636939587,0.000223247,0.001953929
Gm10513,149,0.135766927,0.024468077,0.071855918,0.186952663,0.447882316,0.029565072,0.014328634,0.025441378,0.024720719,0.092092102,0.046028537,0.085244458,0.107241828,0.06370994,0.080204346,0.028226289,0.036873685,0.09910613,0.250744398,0.203325772,,-0.395544668,,0.81313137,0.215925452,0.639696491,,-2.166535729,0.000405165,0.013892338,,1.08425591,0.092606583,0.258469572
Vmn2r52,2168,0.126073968,0.127238724,0.045858842,0.034721069,0.146001683,0,0.027941874,0,0.019282876,0.029931044,0,0,0.022307128,0,0.005213476,0.011008661,0.126555183,0.027609161,0.618310098,0.260557121,,-0.396503836,,-0.779694224,0.542193583,1,,-2.867633866,0.000220629,0.00873378,,4.991831783,7.57E-08,1.69E-06
Gm44044,764,1.727942713,0.775069605,0.775964739,0.581630508,1.548445238,0.395096867,0.510620425,0.705163047,0.342594203,0.136742817,0.390545161,0.084383403,0.552024601,0.630664054,0.277879703,0.293382339,0.394213214,0.378405224,1.10494208,0.51755651,,-0.398210507,,-0.272243,0.582478036,1,,-1.4235781,0.001413353,0.034441386,,0.794443251,0.129944875,0.331441182
Gm44187,646,0.433553278,0.27347421,0.416160871,0.41790559,0.806917987,0.123915814,0.312288464,0.199046801,0.193408547,0.154393912,0.198430955,0.262008496,0.527391849,0.237357234,0.493034284,0.307591926,0.420371478,0.166153046,0.325453222,0.535666963,,-0.407638189,,0.784393902,0.054204173,0.222489692,,-1.275578686,0.001117483,0.029102409,,0.092721109,0.869134806,1
Gm33056,3171,1.232084866,1.036223081,1.131730715,1.233887577,0.887909979,0.554899439,0.372365386,0.783594447,0.618635987,0.132957972,0.303788343,0.410238953,0.206440519,0.08176109,0.154393366,0.570523871,0.298123743,0.32705023,0.653957568,0.545167225,,-0.430150134,,-0.760121001,0.107806621,0.383501073,,-1.302067635,0.001154672,0.029721262,,0.762209764,0.134285423,0.339958353
Sstr3,367,0.058078075,0,0.068462722,0,0.010008647,0.38732297,0.160898623,0.088879926,0.333111685,0.229803902,0.029534978,0.212716494,0.214086464,0.381551753,0.200139548,0.253566165,0.276040503,0,0,0.119595089,,-0.433848018,,0.197700579,0.806251169,1,,2.751888512,0.001293894,0.032283775,,-1.192647142,0.185670753,0.428401299
Gm5796,856,0.161097136,0,0.046506637,0.221832659,0.023796013,0.368351179,0.433549621,0.39244411,0.322661842,0.601006131,0.140441502,0.505743123,0.687150389,0.806361437,0.927889683,0.828939471,0.210015625,0.17639473,0.057585697,0.284342755,,-0.435036348,,0.898935738,0.026258097,0.121785897,,2.003942011,8.78E-05,0.004327505,,-1.882015261,0.000180028,0.001624213
Olfr890,953,0.252042932,0.289058493,0,0.084137235,0.292197653,0.008731821,0,0.020037118,0,0,0.007768104,0.016784206,0.109799962,0,0.039479582,0,0.209095009,0.091992211,0.659332562,0.283096321,,-0.439599523,,2.212636299,0.029334205,0.133768306,,-4.743868985,2.18E-06,0.000227993,,3.236983835,0.000718982,0.005328672
Acot12,2837,0.431749549,0.24029688,0.449072214,0.157374061,0.814064998,0.043553041,0.028143822,0.0499711,0.129481615,0.060294738,0.232476959,0.013952858,0.112341758,0,0.01312789,0.138602823,0.072426054,0.041713057,0.428954858,0.299524239,,-0.468688163,,-0.793151564,0.341182112,0.866117398,,-2.201365981,0.00114868,0.02963594,,1.944185053,0.013291814,0.058402724
Fezf1,973,0.486033201,1.094918535,0.982180025,0.573662967,0.592292541,0.079380192,0.019235701,0.068308358,0.044248958,0.226655903,0,0.095364804,0.019195798,0.247082082,0.251233704,0,0.019800664,0.209073206,0.130302878,0.019496992,,-0.469607142,,0.644521031,0.421178563,0.991468921,,-3.374531354,2.84E-06,0.000283229,,-0.214591007,0.883286179,1
Speer4b,888,0.141963758,0.019899349,0.111565055,0.108603207,0.032619657,0.270502004,0.314635407,0.206909134,0.301572254,0.374482405,0.064172566,0.294641632,0.436087101,0.587224124,0.407677692,0.499289091,0.017993134,0.207259293,0.138142678,0.088585917,,-0.514384636,,0.698616923,0.106597127,0.380130563,,1.538493461,0.002022989,0.04432076,,-1.821890744,0.000456954,0.003622961
Slc10a5,2762,0.27714034,0.215154423,0.323104359,0.484370856,0.132258034,0.060931329,0.011812083,0.069910287,0.176617972,0.050611922,0.021682574,0.128833645,0.1178758,0.046684895,0.253452275,0.162882165,0.121590107,0,0.120022801,0.275368296,,-0.533124783,,1.035204104,0.116933815,0.408151011,,-2.162039434,0.000574466,0.018101317,,-0.051493141,0.993598112,1
Gm14964,5006,0.550213337,0.138824145,0.222375158,0.303060107,0.512021315,1.006457281,1.036525869,1.443463455,0.561030207,1.306253756,0.839415159,0.906844,0.730147519,2.289310518,1.478925924,1.020937453,0.502103146,0.301230475,0.55070111,0.185401,,-0.533609611,,0.212097268,0.571778869,1,,1.490832942,0.000578347,0.018164742,,-1.602888483,0.00083781,0.006061609
Gm22933,2128,27.12403047,7.128807435,15.98697082,12.45003682,9.93290599,8.398477991,1.252400096,3.706189953,9.363139261,2.683115823,5.172612332,5.588119785,11.24821854,3.712395434,3.505146682,3.700695376,5.801326885,8.04366781,2.827924619,7.616473502,,-0.561199419,,0.037255626,0.979374151,1,,-1.547695986,0.001515896,0.036316535,,0.263950685,0.685063657,1
Gm45644,704,0.457841755,0.558336524,0.555126307,0.504362805,0.142020511,0.069790833,0.152207749,0,0.252873104,0.199275208,0,0.050306674,0.18564578,0.050130887,0.094664545,0,0.2437216,0.167105957,0.152749213,0.325692267,,-0.580939135,,-0.636949818,0.385127781,0.9341408,,-2.001737519,0.001628589,0.038337559,,1.634907088,0.028054101,0.104689278
Mir344c,3597,3.181668429,3.440424458,5.051783481,2.503540012,2.819827532,17.66770119,4.533143827,10.73183699,10.42784406,12.40941068,5.085152703,4.994213335,7.539566772,4.976761995,7.518285636,4.961077135,3.62933252,0.497685132,6.823905058,5.10524492,,-0.605590799,,-0.831797541,0.045912895,0.193840824,,1.497492692,0.00073617,0.021544362,,-0.495362812,0.340900257,0.65467471
Gm48398,2946,0.770805781,1.215510945,1.557650876,1.326760836,0.797001944,2.863997103,2.776057357,2.022179219,3.438572235,5.718622434,2.939887193,1.058681168,3.622698136,1.054981805,3.386693184,3.154970713,4.396294824,1.899001333,3.616355215,3.895984142,,-0.620770467,,-0.50962599,0.211922219,0.631657647,,1.488679806,0.000975125,0.02618361,,0.592785128,0.176200759,0.413383356
Gm44280,266,0.336035147,0.322182683,0.339531341,0.333161544,0.236269702,0.046100984,0.104266032,0.141052038,0.1713207,0.22337737,0.123038673,0.236306076,0.089185489,0.132457696,0.069479496,0.058684551,0.122661006,0.161895646,0.184983176,0.120779822,,-0.623528907,,-0.283335236,0.515428673,1,,-1.250563775,0.001042155,0.027568786,,0.439268519,0.381373795,0.706038444
Acot10,3211,0.081619155,0.06864434,0.082468341,0.037463514,0.225048044,0.248831338,0.361786365,0.499624306,0.277412464,0.452132074,0.16602616,0.448406923,0.451294823,0.685154742,0.787536752,0.712690847,0.465515278,0.417058198,0.646724466,0.12223358,,-0.633631258,,0.790498153,0.047232648,0.198323366,,1.629081674,0.000914351,0.02504829,,-0.463983856,0.311946891,0.614043245
Gm9369,351,1.25505689,0.86362633,0.922265321,0.785558257,3.303263175,0.52176503,0.189654039,0.149663332,0.36355982,0.338592379,0.522200972,0.376099012,0.567781836,0.624641342,0.648747021,0.249069084,0.911046635,0.249861021,0.71373268,1.15338139,,-0.643383926,,0.386615589,0.504234674,1,,-2.036876789,2.07E-05,0.001435335,,0.718069555,0.192579816,0.440085874
Gm6012,105,2.520429315,2.529261816,0.694541589,0.552150605,1.066126574,0.196465976,0.698255944,0.075139194,0.219032341,0.407980625,0.582607782,0.377644625,0.380076791,0.313604181,0.414535612,0.187569492,0.522737521,0.68994158,1.433331656,0.900761022,,-0.645696772,,-0.23565857,0.766968333,1,,-2.009918171,5.83E-05,0.003221624,,1.47474749,0.010346718,0.047968311
Olfr1291-ps1,132,0.085133879,0.146455233,0.0469198,0.063943832,0.392121121,0,0.01715299,0.030456197,0.039457982,0.018374104,0,0.042519677,0.025676111,0,0.016002274,0,0.105940697,0.093218092,0.532558449,0.3651058,,-0.650038783,,-0.094068409,1,1,,-3.050490692,6.37E-05,0.003459517,,3.988745193,1.93E-06,3.01E-05
Msh4,466,0.145553173,0.061207455,0.049022515,0.108565404,0.275916409,0.083202415,0.033603193,0.007955274,0.00772993,0.014398156,0.061682912,0.01332756,0.046946879,0.013280989,0.031348907,0.013239133,0.069180274,0.039843683,0.27315414,0.217981741,,-0.6526051,,-0.647907819,0.446448987,1,,-1.869444501,0.002042588,0.044558894,,2.688745028,0.000149381,0.001386835
Otogl,2766,0.076350498,0.060199903,0.004821554,0.019712913,0.246704071,0.01636656,0,0.012518912,0.006082149,0,0.019413611,0.010486537,0.031662223,0.020899788,0.004933258,0.00520848,0.125196322,0.036575285,0.256717338,0.273351697,,-0.660653199,,0.545667771,0.562058873,1,,-3.095171859,0.000162704,0.006999145,,3.588405891,3.33E-05,0.000373822
Vmn2r78,615,0.24684202,0.022243082,0.053445049,0.080929614,0.151923245,0,0,0.030837167,0,0,0.017932692,0,0.019497966,0,0,0,0.080449415,0.006435282,0.44853309,0.343267628,,-0.674338903,,-0.994552715,0.635754191,1,,-3.69362877,0.000183656,0.007624671,,5.598264083,2.83E-06,4.25E-05
Gm46555,1973,1.574405634,1.588951055,1.336260362,1.387504103,1.237213485,0.79197881,0.13957471,0.413039242,1.043482388,0.74755486,0.512414073,0.484378522,0.487498092,0.551641089,0.065105636,0.893591604,0.431022279,0.413738242,1.02427089,0.848823854,,-0.678892827,,-0.378589198,0.456726718,1,,-1.264248421,0.002375547,0.04968448,,0.545975603,0.29171115,0.585498986
Ugt1a6a,1547,0.077581101,0.085638271,0.058791206,0.066768808,0.360979777,0.022173804,0.032239427,0.050882756,0.012360359,0,0.039453032,0.063933343,0.021448366,0.021236647,0.020051086,0,0.099558949,0.084948112,0.994889065,0.37034337,,-0.689389209,,-0.129251905,0.944147691,1,,-2.278249541,0.002363081,0.049461143,,3.899150504,1.93E-06,3.00E-05
Tlr8,302,0,0,0,0,0,0,0,0,0,0.055368257,0.296502845,0.14094099,0.206325382,0.012768045,0.048221018,0.318195131,0.492161895,0.165987568,0.160480385,0.969227758,,-0.706699758,,1.180833131,0.247572699,0.701424293,,5.189181024,0.002245781,0.047893549,,1.70728826,0.122020719,0.316375162
Wnt16,537,0.278135366,0.278285098,0.213194532,0.35658219,0.119001896,0.120613287,0.021256332,0.02516129,0.06112141,0.068308683,0.039018686,0.021076497,0.06363671,0.052507122,0.029745511,0.020936656,0.021880642,0.031504839,0.347977422,0.226223238,,-0.707308881,,-0.650757926,0.382822204,0.930613785,,-2.170970396,0.000176342,0.007393153,,2.084383326,0.002420502,0.014680486
Gm44545,605,0,0.070714712,0.113274209,0,0.173876765,0.192252229,0.248465435,0.441165775,0.500114058,1.397306297,0.513100955,1.108635024,0.867825023,1.288887959,1.274883556,1.284825875,1.150933484,0.552390468,2.174014435,0.692561375,,-0.712519357,,0.985446914,0.039116914,0.169573018,,2.715717619,6.50E-05,0.003495499,,0.057992138,0.924742056,1
Wfikkn2,543,0.087413041,0,0,0.045138297,0.045191905,0.337282849,0.121083887,0.286655925,0.055707206,0.168614935,0.044452959,0.072035688,0.072499623,0.299099885,0.192033557,0.441272709,0.08724813,0.143570522,0.109363168,0.085910053,,-0.730548212,,0.253241325,0.689762651,1,,2.129898246,0.00167512,0.039131629,,-0.861453111,0.224014422,0.489446174
Gm35853,238,0,0,0,0,0,0.350924546,0.196239993,0.263262957,0.060189576,0.140140155,0.168104222,0.272411636,0.039166581,0.090486582,0.170870128,0.19328872,0.107735288,0.142195752,0.398799646,0.304988658,,-0.733525497,,-0.431647514,0.435466299,1,,6.853518517,1.84E-11,1.93E-08,,0.705050878,0.215272039,0.475640592
Vmn1r179,623,0.105492901,0.118297239,0.005921693,0.032281105,0.23633593,0,0,0.046126092,0,0,0.017882425,0,0.012962208,0,0.006058885,0.012793808,0.180503794,0.044920704,0.359287129,0.236980675,,-0.743353866,,-0.730308031,0.638730259,1,,-3.188962374,0.000280087,0.010508689,,4.913525715,2.66E-06,4.02E-05
4930488N15Rik,9602,0,0,0.054133607,0.036887521,0.083095494,0.551262637,0.296853322,0.31624888,0.170717071,0.508777888,0.217964731,0.11773674,0.533227528,0.967933979,0.775428563,0.701733396,0.305572062,0.205323014,0.301633215,0.361062805,,-0.748439998,,0.737521331,0.094737155,0.346841023,,3.097113638,1.36E-06,0.000156605,,-0.939134994,0.066261976,0.201317457
